ts,coin,label,mid_price
2026-07-07T17:16:36.616505+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:16:41.854919+00:00,#7510,Argentina,0.625495
2026-07-07T17:16:41.854919+00:00,#7511,Egypt,0.374505
2026-07-07T17:16:41.854919+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:16:41.854919+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:16:41.854919+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:16:41.854919+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:16:46.675962+00:00,#7510,Argentina,0.625
2026-07-07T17:16:46.675962+00:00,#7511,Egypt,0.375
2026-07-07T17:16:46.675962+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:16:46.675962+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:16:46.675962+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:16:46.675962+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:16:49.293575+00:00,#7510,Argentina,0.625
2026-07-07T17:16:49.293575+00:00,#7511,Egypt,0.375
2026-07-07T17:16:49.293575+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:16:49.293575+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:16:49.293575+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:16:49.293575+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:16:51.731493+00:00,#7510,Argentina,0.622505
2026-07-07T17:16:51.731493+00:00,#7511,Egypt,0.377495
2026-07-07T17:16:51.731493+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:16:51.731493+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:16:51.731493+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:16:51.731493+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:16:56.937526+00:00,#7510,Argentina,0.622505
2026-07-07T17:16:56.937526+00:00,#7511,Egypt,0.377495
2026-07-07T17:16:56.937526+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:16:56.937526+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:16:56.937526+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:16:56.937526+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:01.761584+00:00,#7510,Argentina,0.622505
2026-07-07T17:17:01.761584+00:00,#7511,Egypt,0.377495
2026-07-07T17:17:01.761584+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:01.761584+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:01.761584+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:01.761584+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:06.045950+00:00,#7510,Argentina,0.622505
2026-07-07T17:17:06.045950+00:00,#7511,Egypt,0.377495
2026-07-07T17:17:06.045950+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:06.045950+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:06.045950+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:06.045950+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:08.374386+00:00,#7510,Argentina,0.622505
2026-07-07T17:17:08.374386+00:00,#7511,Egypt,0.377495
2026-07-07T17:17:08.374386+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:08.374386+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:08.374386+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:08.374386+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:12.102370+00:00,#7510,Argentina,0.620055
2026-07-07T17:17:12.102370+00:00,#7511,Egypt,0.379945
2026-07-07T17:17:12.102370+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:12.102370+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:12.102370+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:12.102370+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:16.922334+00:00,#7510,Argentina,0.62005
2026-07-07T17:17:16.922334+00:00,#7511,Egypt,0.37995
2026-07-07T17:17:16.922334+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:16.922334+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:16.922334+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:16.922334+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:21.979648+00:00,#7510,Argentina,0.62005
2026-07-07T17:17:21.979648+00:00,#7511,Egypt,0.37995
