ts,coin,label,mid_price
2026-07-09T19:48:01.820070+00:00,#7611,Morocco,0.22506
2026-07-09T19:48:01.820070+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:01.820070+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:01.820070+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:01.820070+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:06.917949+00:00,#7610,France,0.77501
2026-07-09T19:48:06.917949+00:00,#7611,Morocco,0.22499
2026-07-09T19:48:06.917949+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:06.917949+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:06.917949+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:06.917949+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:07.419607+00:00,#7610,France,0.77501
2026-07-09T19:48:07.419607+00:00,#7611,Morocco,0.22499
2026-07-09T19:48:07.419607+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:07.419607+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:07.419607+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:07.419607+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:12.304237+00:00,#7610,France,0.77495
2026-07-09T19:48:12.304237+00:00,#7611,Morocco,0.22505
2026-07-09T19:48:12.304237+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:12.304237+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:12.304237+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:12.304237+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:17.029021+00:00,#7610,France,0.77495
2026-07-09T19:48:17.029021+00:00,#7611,Morocco,0.22505
2026-07-09T19:48:17.029021+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:17.029021+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:17.029021+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:17.029021+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:21.869069+00:00,#7610,France,0.77496
2026-07-09T19:48:21.869069+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:21.869069+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:21.869069+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:21.869069+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:21.869069+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:24.479910+00:00,#7610,France,0.77496
2026-07-09T19:48:24.479910+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:24.479910+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:24.479910+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:24.479910+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:24.479910+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:27.195617+00:00,#7610,France,0.77496
2026-07-09T19:48:27.195617+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:27.195617+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:27.195617+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:27.195617+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:27.195617+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:31.957649+00:00,#7610,France,0.77496
2026-07-09T19:48:31.957649+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:31.957649+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:31.957649+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:31.957649+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:31.957649+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:37.017855+00:00,#7610,France,0.77496
2026-07-09T19:48:37.017855+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:37.017855+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:37.017855+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:37.017855+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:37.017855+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:41.407350+00:00,#7610,France,0.77496
2026-07-09T19:48:41.407350+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:41.407350+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:41.407350+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:41.407350+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:41.407350+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:43.354726+00:00,#7610,France,0.774965
2026-07-09T19:48:43.354726+00:00,#7611,Morocco,0.225035
2026-07-09T19:48:43.354726+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:43.354726+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:43.354726+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:43.354726+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:46.979085+00:00,#7610,France,0.77496
2026-07-09T19:48:46.979085+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:46.979085+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:46.979085+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:46.979085+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:46.979085+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:52.155080+00:00,#7610,France,0.77496
2026-07-09T19:48:52.155080+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:52.155080+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:52.155080+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:52.155080+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:52.155080+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:57.291864+00:00,#7610,France,0.77496
2026-07-09T19:48:57.291864+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:57.291864+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:57.291864+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:57.291864+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:57.291864+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:48:58.354621+00:00,#7610,France,0.77496
2026-07-09T19:48:58.354621+00:00,#7611,Morocco,0.22504
2026-07-09T19:48:58.354621+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:48:58.354621+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:48:58.354621+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:48:58.354621+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:02.196907+00:00,#7610,France,0.774985
2026-07-09T19:49:02.196907+00:00,#7611,Morocco,0.225015
2026-07-09T19:49:02.196907+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:02.196907+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:02.196907+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:02.196907+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:07.162290+00:00,#7610,France,0.774985
2026-07-09T19:49:07.162290+00:00,#7611,Morocco,0.225015
2026-07-09T19:49:07.162290+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:07.162290+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:07.162290+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:07.162290+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:12.483579+00:00,#7610,France,0.775025
2026-07-09T19:49:12.483579+00:00,#7611,Morocco,0.224975
2026-07-09T19:49:12.483579+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:12.483579+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:12.483579+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:12.483579+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:15.517980+00:00,#7610,France,0.775025
2026-07-09T19:49:15.517980+00:00,#7611,Morocco,0.224975
2026-07-09T19:49:15.517980+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:15.517980+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:15.517980+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:15.517980+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:17.616244+00:00,#7610,France,0.775
2026-07-09T19:49:17.616244+00:00,#7611,Morocco,0.225
2026-07-09T19:49:17.616244+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:17.616244+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:17.616244+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:17.616244+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:22.374442+00:00,#7610,France,0.775
2026-07-09T19:49:22.374442+00:00,#7611,Morocco,0.225
2026-07-09T19:49:22.374442+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:22.374442+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:22.374442+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:22.374442+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:27.806068+00:00,#7610,France,0.775
2026-07-09T19:49:27.806068+00:00,#7611,Morocco,0.225
2026-07-09T19:49:27.806068+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:27.806068+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:27.806068+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:27.806068+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:32.441311+00:00,#7610,France,0.775
2026-07-09T19:49:32.441311+00:00,#7611,Morocco,0.225
2026-07-09T19:49:32.441311+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:32.441311+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:32.441311+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:32.441311+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:32.615663+00:00,#7610,France,0.775
2026-07-09T19:49:32.615663+00:00,#7611,Morocco,0.225
2026-07-09T19:49:32.615663+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:32.615663+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:32.615663+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:32.615663+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:37.348005+00:00,#7610,France,0.775
2026-07-09T19:49:37.348005+00:00,#7611,Morocco,0.225
2026-07-09T19:49:37.348005+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:37.348005+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:37.348005+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:37.348005+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:42.883217+00:00,#7610,France,0.77501
2026-07-09T19:49:42.883217+00:00,#7611,Morocco,0.22499
2026-07-09T19:49:42.883217+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:42.883217+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:42.883217+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:42.883217+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:47.688543+00:00,#7610,France,0.77501
2026-07-09T19:49:47.688543+00:00,#7611,Morocco,0.22499
2026-07-09T19:49:47.688543+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:47.688543+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:47.688543+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:47.688543+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:49.592152+00:00,#7610,France,0.77501
2026-07-09T19:49:49.592152+00:00,#7611,Morocco,0.22499
2026-07-09T19:49:49.592152+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:49.592152+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:49.592152+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:49.592152+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:52.738266+00:00,#7610,France,0.775075
2026-07-09T19:49:52.738266+00:00,#7611,Morocco,0.224925
2026-07-09T19:49:52.738266+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:52.738266+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:52.738266+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:52.738266+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:49:57.844696+00:00,#7610,France,0.77501
2026-07-09T19:49:57.844696+00:00,#7611,Morocco,0.22499
2026-07-09T19:49:57.844696+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:49:57.844696+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:49:57.844696+00:00,#1990,morocco_champion_yes,0.031835
2026-07-09T19:49:57.844696+00:00,#1991,morocco_champion_no,0.968165
2026-07-09T19:50:02.779185+00:00,#7610,France,0.77501
2026-07-09T19:50:02.779185+00:00,#7611,Morocco,0.22499
2026-07-09T19:50:02.779185+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:02.779185+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:02.779185+00:00,#1990,morocco_champion_yes,0.03215
2026-07-09T19:50:02.779185+00:00,#1991,morocco_champion_no,0.96785
2026-07-09T19:50:06.525014+00:00,#7610,France,0.77501
2026-07-09T19:50:06.525014+00:00,#7611,Morocco,0.22499
2026-07-09T19:50:06.525014+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:06.525014+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:06.525014+00:00,#1990,morocco_champion_yes,0.03215
2026-07-09T19:50:06.525014+00:00,#1991,morocco_champion_no,0.96785
2026-07-09T19:50:08.472716+00:00,#7610,France,0.77501
2026-07-09T19:50:08.472716+00:00,#7611,Morocco,0.22499
2026-07-09T19:50:08.472716+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:08.472716+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:08.472716+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:08.472716+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:12.968504+00:00,#7610,France,0.77501
2026-07-09T19:50:12.968504+00:00,#7611,Morocco,0.22499
2026-07-09T19:50:12.968504+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:12.968504+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:12.968504+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:12.968504+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:17.626830+00:00,#7610,France,0.775035
2026-07-09T19:50:17.626830+00:00,#7611,Morocco,0.224965
2026-07-09T19:50:17.626830+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:17.626830+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:17.626830+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:17.626830+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:22.854189+00:00,#7610,France,0.775035
2026-07-09T19:50:22.854189+00:00,#7611,Morocco,0.224965
2026-07-09T19:50:22.854189+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:22.854189+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:22.854189+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:22.854189+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:23.472986+00:00,#7610,France,0.775035
2026-07-09T19:50:23.472986+00:00,#7611,Morocco,0.224965
2026-07-09T19:50:23.472986+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:23.472986+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:23.472986+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:23.472986+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:28.143214+00:00,#7610,France,0.77502
2026-07-09T19:50:28.143214+00:00,#7611,Morocco,0.22498
2026-07-09T19:50:28.143214+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:28.143214+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:28.143214+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:28.143214+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:32.947565+00:00,#7610,France,0.77502
2026-07-09T19:50:32.947565+00:00,#7611,Morocco,0.22498
2026-07-09T19:50:32.947565+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:32.947565+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:32.947565+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:32.947565+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:38.035454+00:00,#7610,France,0.77503
2026-07-09T19:50:38.035454+00:00,#7611,Morocco,0.22497
2026-07-09T19:50:38.035454+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:38.035454+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:38.035454+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:38.035454+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:40.377956+00:00,#7610,France,0.77504
2026-07-09T19:50:40.377956+00:00,#7611,Morocco,0.22496
2026-07-09T19:50:40.377956+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:40.377956+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:40.377956+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:40.377956+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:43.437040+00:00,#7610,France,0.77503
2026-07-09T19:50:43.437040+00:00,#7611,Morocco,0.22497
2026-07-09T19:50:43.437040+00:00,#1890,france_champion_yes,0.32298
2026-07-09T19:50:43.437040+00:00,#1891,france_champion_no,0.67702
2026-07-09T19:50:43.437040+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:43.437040+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:48.117834+00:00,#7610,France,0.77503
2026-07-09T19:50:48.117834+00:00,#7611,Morocco,0.22497
2026-07-09T19:50:48.117834+00:00,#1890,france_champion_yes,0.32393
2026-07-09T19:50:48.117834+00:00,#1891,france_champion_no,0.67607
2026-07-09T19:50:48.117834+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:48.117834+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:53.128267+00:00,#7610,France,0.77503
2026-07-09T19:50:53.128267+00:00,#7611,Morocco,0.22497
2026-07-09T19:50:53.128267+00:00,#1890,france_champion_yes,0.32302
2026-07-09T19:50:53.128267+00:00,#1891,france_champion_no,0.67698
2026-07-09T19:50:53.128267+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:53.128267+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:57.343869+00:00,#7610,France,0.77503
2026-07-09T19:50:57.343869+00:00,#7611,Morocco,0.22497
2026-07-09T19:50:57.343869+00:00,#1890,france_champion_yes,0.32302
2026-07-09T19:50:57.343869+00:00,#1891,france_champion_no,0.67698
2026-07-09T19:50:57.343869+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:57.343869+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:50:59.391544+00:00,#7610,France,0.77503
2026-07-09T19:50:59.391544+00:00,#7611,Morocco,0.22497
2026-07-09T19:50:59.391544+00:00,#1890,france_champion_yes,0.32302
2026-07-09T19:50:59.391544+00:00,#1891,france_champion_no,0.67698
2026-07-09T19:50:59.391544+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:50:59.391544+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:51:02.989359+00:00,#7610,France,0.775045
2026-07-09T19:51:02.989359+00:00,#7611,Morocco,0.224955
2026-07-09T19:51:02.989359+00:00,#1890,france_champion_yes,0.32305
2026-07-09T19:51:02.989359+00:00,#1891,france_champion_no,0.67695
2026-07-09T19:51:02.989359+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:51:02.989359+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:51:08.224111+00:00,#7610,France,0.775045
2026-07-09T19:51:08.224111+00:00,#7611,Morocco,0.224955
2026-07-09T19:51:08.224111+00:00,#1890,france_champion_yes,0.32305
2026-07-09T19:51:08.224111+00:00,#1891,france_champion_no,0.67695
2026-07-09T19:51:08.224111+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:51:08.224111+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:51:13.544360+00:00,#7610,France,0.77523
2026-07-09T19:51:13.544360+00:00,#7611,Morocco,0.22477
2026-07-09T19:51:13.544360+00:00,#1890,france_champion_yes,0.323045
2026-07-09T19:51:13.544360+00:00,#1891,france_champion_no,0.676955
2026-07-09T19:51:13.544360+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:51:13.544360+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:51:14.391807+00:00,#7610,France,0.775115
2026-07-09T19:51:14.391807+00:00,#7611,Morocco,0.224885
2026-07-09T19:51:14.391807+00:00,#1890,france_champion_yes,0.32305
2026-07-09T19:51:14.391807+00:00,#1891,france_champion_no,0.67695
2026-07-09T19:51:14.391807+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:51:14.391807+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:51:18.270183+00:00,#7610,France,0.776855
2026-07-09T19:51:18.270183+00:00,#7611,Morocco,0.223145
2026-07-09T19:51:18.270183+00:00,#1890,france_champion_yes,0.323045
2026-07-09T19:51:18.270183+00:00,#1891,france_champion_no,0.676955
2026-07-09T19:51:18.270183+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:51:18.270183+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:51:23.353333+00:00,#7610,France,0.7786
2026-07-09T19:51:23.353333+00:00,#7611,Morocco,0.2214
2026-07-09T19:51:23.353333+00:00,#1890,france_champion_yes,0.32305
2026-07-09T19:51:23.353333+00:00,#1891,france_champion_no,0.67695
2026-07-09T19:51:23.353333+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:51:23.353333+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:51:28.572065+00:00,#7610,France,0.7786
2026-07-09T19:51:28.572065+00:00,#7611,Morocco,0.2214
2026-07-09T19:51:28.572065+00:00,#1890,france_champion_yes,0.323095
2026-07-09T19:51:28.572065+00:00,#1891,france_champion_no,0.676905
2026-07-09T19:51:28.572065+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:51:28.572065+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:51:31.311948+00:00,#7610,France,0.78037
2026-07-09T19:51:31.311948+00:00,#7611,Morocco,0.21963
2026-07-09T19:51:31.311948+00:00,#1890,france_champion_yes,0.323095
2026-07-09T19:51:31.311948+00:00,#1891,france_champion_no,0.676905
2026-07-09T19:51:31.311948+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:51:31.311948+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:51:33.427433+00:00,#7610,France,0.779295
2026-07-09T19:51:33.427433+00:00,#7611,Morocco,0.220705
2026-07-09T19:51:33.427433+00:00,#1890,france_champion_yes,0.323095
2026-07-09T19:51:33.427433+00:00,#1891,france_champion_no,0.676905
2026-07-09T19:51:33.427433+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:51:33.427433+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:51:38.512464+00:00,#7610,France,0.779295
2026-07-09T19:51:38.512464+00:00,#7611,Morocco,0.220705
2026-07-09T19:51:38.512464+00:00,#1890,france_champion_yes,0.323095
2026-07-09T19:51:38.512464+00:00,#1891,france_champion_no,0.676905
2026-07-09T19:51:38.512464+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:51:38.512464+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:51:43.667296+00:00,#7610,France,0.779295
2026-07-09T19:51:43.667296+00:00,#7611,Morocco,0.220705
2026-07-09T19:51:43.667296+00:00,#1890,france_champion_yes,0.3231
2026-07-09T19:51:43.667296+00:00,#1891,france_champion_no,0.6769
2026-07-09T19:51:43.667296+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:51:43.667296+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:51:48.325619+00:00,#7610,France,0.77978
2026-07-09T19:51:48.325619+00:00,#7611,Morocco,0.22022
2026-07-09T19:51:48.325619+00:00,#1890,france_champion_yes,0.323125
2026-07-09T19:51:48.325619+00:00,#1891,france_champion_no,0.676875
2026-07-09T19:51:48.325619+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:51:48.325619+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:51:50.466523+00:00,#7610,France,0.77978
2026-07-09T19:51:50.466523+00:00,#7611,Morocco,0.22022
2026-07-09T19:51:50.466523+00:00,#1890,france_champion_yes,0.323125
2026-07-09T19:51:50.466523+00:00,#1891,france_champion_no,0.676875
2026-07-09T19:51:50.466523+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:51:50.466523+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:51:53.585358+00:00,#7610,France,0.779645
2026-07-09T19:51:53.585358+00:00,#7611,Morocco,0.220355
2026-07-09T19:51:53.585358+00:00,#1890,france_champion_yes,0.323125
2026-07-09T19:51:53.585358+00:00,#1891,france_champion_no,0.676875
2026-07-09T19:51:53.585358+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:51:53.585358+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:51:58.870587+00:00,#7610,France,0.77978
2026-07-09T19:51:58.870587+00:00,#7611,Morocco,0.22022
2026-07-09T19:51:58.870587+00:00,#1890,france_champion_yes,0.323125
2026-07-09T19:51:58.870587+00:00,#1891,france_champion_no,0.676875
2026-07-09T19:51:58.870587+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:51:58.870587+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:52:03.410338+00:00,#7610,France,0.779835
2026-07-09T19:52:03.410338+00:00,#7611,Morocco,0.220165
2026-07-09T19:52:03.410338+00:00,#1890,france_champion_yes,0.32313
2026-07-09T19:52:03.410338+00:00,#1891,france_champion_no,0.67687
2026-07-09T19:52:03.410338+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:52:03.410338+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:52:05.467222+00:00,#7610,France,0.779835
2026-07-09T19:52:05.467222+00:00,#7611,Morocco,0.220165
2026-07-09T19:52:05.467222+00:00,#1890,france_champion_yes,0.32313
2026-07-09T19:52:05.467222+00:00,#1891,france_champion_no,0.67687
2026-07-09T19:52:05.467222+00:00,#1990,morocco_champion_yes,0.031725
2026-07-09T19:52:05.467222+00:00,#1991,morocco_champion_no,0.968275
2026-07-09T19:52:08.679859+00:00,#7610,France,0.779805
2026-07-09T19:52:08.679859+00:00,#7611,Morocco,0.220195
2026-07-09T19:52:08.679859+00:00,#1890,france_champion_yes,0.323145
2026-07-09T19:52:08.679859+00:00,#1891,france_champion_no,0.676855
2026-07-09T19:52:08.679859+00:00,#1990,morocco_champion_yes,0.03172
2026-07-09T19:52:08.679859+00:00,#1991,morocco_champion_no,0.96828
2026-07-09T19:52:14.078950+00:00,#7610,France,0.779835
