ts,coin,label,mid_price
2026-06-30T21:00:54.390039+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:00:54.967762+00:00,#6740,France,0.88085
2026-06-30T21:00:54.967762+00:00,#6741,Sweden,0.11915
2026-06-30T21:00:54.967762+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:00:54.967762+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:00:54.967762+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:00:54.967762+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:00:59.499763+00:00,#6740,France,0.88085
2026-06-30T21:00:59.499763+00:00,#6741,Sweden,0.11915
2026-06-30T21:00:59.499763+00:00,#1890,france_champion_yes,0.289785
2026-06-30T21:00:59.499763+00:00,#1891,france_champion_no,0.710215
2026-06-30T21:00:59.499763+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:00:59.499763+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:04.797281+00:00,#6740,France,0.88085
2026-06-30T21:01:04.797281+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:04.797281+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:01:04.797281+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:01:04.797281+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:04.797281+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:09.460070+00:00,#6740,France,0.88085
2026-06-30T21:01:09.460070+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:09.460070+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:01:09.460070+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:01:09.460070+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:09.460070+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:12.085362+00:00,#6740,France,0.88085
2026-06-30T21:01:12.085362+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:12.085362+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:01:12.085362+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:01:12.085362+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:12.085362+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:14.527830+00:00,#6740,France,0.88085
2026-06-30T21:01:14.527830+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:14.527830+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:01:14.527830+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:01:14.527830+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:14.527830+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:19.735111+00:00,#6740,France,0.88085
2026-06-30T21:01:19.735111+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:19.735111+00:00,#1890,france_champion_yes,0.289785
2026-06-30T21:01:19.735111+00:00,#1891,france_champion_no,0.710215
2026-06-30T21:01:19.735111+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:19.735111+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:24.593736+00:00,#6740,France,0.88085
2026-06-30T21:01:24.593736+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:24.593736+00:00,#1890,france_champion_yes,0.289785
2026-06-30T21:01:24.593736+00:00,#1891,france_champion_no,0.710215
2026-06-30T21:01:24.593736+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:24.593736+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:29.292575+00:00,#6740,France,0.88085
2026-06-30T21:01:29.292575+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:29.292575+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:01:29.292575+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:01:29.292575+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:29.292575+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:31.445781+00:00,#6740,France,0.88085
2026-06-30T21:01:31.445781+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:31.445781+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:01:31.445781+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:01:31.445781+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:31.445781+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:35.001556+00:00,#6740,France,0.88085
2026-06-30T21:01:35.001556+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:35.001556+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:01:35.001556+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:01:35.001556+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:35.001556+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:39.721642+00:00,#6740,France,0.88085
2026-06-30T21:01:39.721642+00:00,#6741,Sweden,0.11915
2026-06-30T21:01:39.721642+00:00,#1890,france_champion_yes,0.289785
2026-06-30T21:01:39.721642+00:00,#1891,france_champion_no,0.710215
2026-06-30T21:01:39.721642+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:39.721642+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:44.650381+00:00,#6740,France,0.881665
2026-06-30T21:01:44.650381+00:00,#6741,Sweden,0.118335
2026-06-30T21:01:44.650381+00:00,#1890,france_champion_yes,0.289785
2026-06-30T21:01:44.650381+00:00,#1891,france_champion_no,0.710215
2026-06-30T21:01:44.650381+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:44.650381+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:46.447368+00:00,#6740,France,0.881665
2026-06-30T21:01:46.447368+00:00,#6741,Sweden,0.118335
2026-06-30T21:01:46.447368+00:00,#1890,france_champion_yes,0.289785
2026-06-30T21:01:46.447368+00:00,#1891,france_champion_no,0.710215
2026-06-30T21:01:46.447368+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:46.447368+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:50.088463+00:00,#6740,France,0.8812
2026-06-30T21:01:50.088463+00:00,#6741,Sweden,0.1188
2026-06-30T21:01:50.088463+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:01:50.088463+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:01:50.088463+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:50.088463+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:54.767517+00:00,#6740,France,0.878335
2026-06-30T21:01:54.767517+00:00,#6741,Sweden,0.121665
2026-06-30T21:01:54.767517+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:01:54.767517+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:01:54.767517+00:00,#2130,sweden_champion_yes,0.00144
